distance,generated_time,instantaneous_speed,latitude,longitude
13103,"2014-01-08 16:35:14",16.6056,-36.9117,174.857
13135.4,"2014-01-08 16:35:16",16.5202,-36.9119,174.858
13152.1,"2014-01-08 16:35:17",16.3348,-36.9119,174.858
13168.6,"2014-01-08 16:35:18",16.2083,-36.912,174.858
13184.9,"2014-01-08 16:35:19",16.4146,-36.912,174.858
13219.3,"2014-01-08 16:35:21",16.7505,-36.9121,174.858
13253.7,"2014-01-08 16:35:23",17.6059,-36.9123,174.859
13272,"2014-01-08 16:35:24",17.3929,-36.9123,174.859
13289.3,"2014-01-08 16:35:25",17.0184,-36.9124,174.859
13322,"2014-01-08 16:35:27",17.123,-36.9125,174.859
13339.4,"2014-01-08 16:35:28",17.2158,-36.9126,174.86
13356.9,"2014-01-08 16:35:29",17.176,-36.9126,174.86
13374.3,"2014-01-08 16:35:30",17.1953,-36.9127,174.86
13391.9,"2014-01-08 16:35:31",17.311,-36.9128,174.86
13410.2,"2014-01-08 16:35:32",17.3753,-36.9128,174.86
13428.4,"2014-01-08 16:35:33",17.6171,-36.9129,174.861
13445.7,"2014-01-08 16:35:34",18.23,-36.9129,174.861
13480.1,"2014-01-08 16:35:36",17.4933,-36.9131,174.861
13496.2,"2014-01-08 16:35:37",16.8001,-36.9131,174.861
13511.5,"2014-01-08 16:35:38",15.9998,-36.9132,174.861
13526.2,"2014-01-08 16:35:39",15.3462,-36.9132,174.862
13540.8,"2014-01-08 16:35:40",14.9658,-36.9133,174.862
13555.7,"2014-01-08 16:35:41",14.8972,-36.9133,174.862
13586.9,"2014-01-08 16:35:43",15.7932,-36.9134,174.862
13604.2,"2014-01-08 16:35:44",15.8762,-36.9135,174.862
13638.1,"2014-01-08 16:35:46",16.3919,-36.9136,174.863
13672.2,"2014-01-08 16:35:48",17.2162,-36.9137,174.863
13689.3,"2014-01-08 16:35:49",17.1976,-36.9138,174.863
13723.2,"2014-01-08 16:35:51",16.6917,-36.9139,174.864
13740.2,"2014-01-08 16:35:52",16.4319,-36.914,174.864
13773.4,"2014-01-08 16:35:54",17.0871,-36.9141,174.864
13790.7,"2014-01-08 16:35:55",16.9355,-36.9142,174.864
13807.9,"2014-01-08 16:35:56",16.5891,-36.9142,174.864
13842.3,"2014-01-08 16:35:58",17.1099,-36.9143,174.865
13859.6,"2014-01-08 16:35:59",17.3907,-36.9144,174.865
13895.5,"2014-01-08 16:36:01",17.5914,-36.9145,174.865
13914,"2014-01-08 16:36:02",17.4011,-36.9146,174.866
13931.9,"2014-01-08 16:36:03",17.2363,-36.9147,174.866
13947.8,"2014-01-08 16:36:05",18.2561,-36.9148,174.866
13985.3,"2014-01-08 16:36:06",18.1342,-36.9149,174.866
14002.7,"2014-01-08 16:36:07",17.7376,-36.915,174.866
14019.6,"2014-01-08 16:36:08",17.2907,-36.9151,174.867
14035.7,"2014-01-08 16:36:10",17.2504,-36.9151,174.867
14070.1,"2014-01-08 16:36:11",16.2527,-36.9153,174.867
14101,"2014-01-08 16:36:13",16.191,-36.9154,174.867
14117.3,"2014-01-08 16:36:14",15.9182,-36.9155,174.868
14148.9,"2014-01-08 16:36:16",16.0233,-36.9156,174.868
14180.9,"2014-01-08 16:36:18",15.7431,-36.9158,174.868
14197.2,"2014-01-08 16:36:20",15.9917,-36.9158,174.868
14230.2,"2014-01-08 16:36:21",16.8322,-36.9159,174.869
14248.1,"2014-01-08 16:36:22",17.1065,-36.9159,174.869
14265.8,"2014-01-08 16:36:23",17.168,-36.9159,174.869
14283.3,"2014-01-08 16:36:24",16.8775,-36.9158,174.869
14316.5,"2014-01-08 16:36:26",16.2504,-36.9157,174.87
14332.1,"2014-01-08 16:36:27",15.7698,-36.9157,174.87
14347.5,"2014-01-08 16:36:28",15.3465,-36.9156,174.87
14362.3,"2014-01-08 16:36:29",14.803,-36.9155,174.87
14388.5,"2014-01-08 16:36:31",14.0175,-36.9153,174.87
14400.4,"2014-01-08 16:36:32",12.6422,-36.9153,174.87
14417,"2014-01-08 16:36:34",9.74988,-36.9151,174.871
14422.6,"2014-01-08 16:36:35",7.90203,-36.9151,174.871
14422.6,"2014-01-08 16:36:36",5.7151,-36.9151,174.871
14422.6,"2014-01-08 16:36:38",1.75761,-36.9151,174.871
14422.6,"2014-01-08 16:36:40",0.518464,-36.9151,174.871
14422.6,"2014-01-08 16:36:41",0.646034,-36.9151,174.871
14422.6,"2014-01-08 16:36:43",0.345918,-36.9151,174.871
14422.6,"2014-01-08 16:36:44",0.180078,-36.9151,174.871
14422.6,"2014-01-08 16:36:46",0.0158676,-36.9151,174.871
14422.6,"2014-01-08 16:36:47",0.0182284,-36.9151,174.871
14422.6,"2014-01-08 16:36:49",0.0208046,-36.9151,174.871
14422.6,"2014-01-08 16:36:50",0.0208046,-36.9151,174.871
14422.6,"2014-01-08 16:36:52",0.00319975,-36.9151,174.871
14422.6,"2014-01-08 16:36:53",0.000659965,-36.9151,174.871
14422.6,"2014-01-08 16:36:55",0.000688437,-36.9151,174.871
14422.6,"2014-01-08 16:36:56",0.000801413,-36.9151,174.871
14422.6,"2014-01-08 16:36:58",0.000339015,-36.9151,174.871
14422.6,"2014-01-08 16:36:59",0.000156364,-36.9151,174.871
14422.6,"2014-01-08 16:37:00",0.0000468755,-36.9151,174.871
14422.6,"2014-01-08 16:37:02",0.0000346687,-36.9151,174.871
14422.6,"2014-01-08 16:37:04",0.0000255155,-36.9151,174.871
14422.6,"2014-01-08 16:37:05",0.0000158475,-36.9151,174.871
14422.6,"2014-01-08 16:37:07",0.0000027112,-36.9151,174.871
14422.6,"2014-01-08 16:37:08",0.000000518515,-36.9151,174.871
14422.6,"2014-01-08 16:37:09",0.00000131758,-36.9151,174.871
14422.6,"2014-01-08 16:37:10",0.00000142347,-36.9151,174.871
14422.6,"2014-01-08 16:37:11",0.00000101197,-36.9151,174.871
14422.6,"2014-01-08 16:37:13",0.000000316183,-36.9151,174.871
14422.6,"2014-01-08 16:37:14",0.000000115229,-36.9151,174.871
14422.6,"2014-01-08 16:37:15",0.0000000209187,-36.9151,174.871
14422.6,"2014-01-08 16:37:17",0.76994,-36.9151,174.871
14432.4,"2014-01-08 16:37:19",3.30133,-36.915,174.871
14439.7,"2014-01-08 16:37:20",4.83484,-36.915,174.871
14459.7,"2014-01-08 16:37:22",8.3125,-36.9148,174.87
14484.3,"2014-01-08 16:37:24",11.2023,-36.9146,174.87
14497.8,"2014-01-08 16:37:25",11.8134,-36.9145,174.87
14523.1,"2014-01-08 16:37:27",12.5357,-36.9143,174.87
14549.8,"2014-01-08 16:37:29",13.2401,-36.9141,174.87
14562.8,"2014-01-08 16:37:30",13.1041,-36.914,174.87
14587.6,"2014-01-08 16:37:32",12.0012,-36.9138,174.87
14613,"2014-01-08 16:37:34",12.8305,-36.9135,174.87
14613,"2014-01-08 16:37:35",12.8305,-36.9135,174.87
14653.1,"2014-01-08 16:37:37",13.9646,-36.9132,174.87
14666.8,"2014-01-08 16:37:38",13.8032,-36.9131,174.87
14690.4,"2014-01-08 16:37:40",12.595,-36.9129,174.87
14700.1,"2014-01-08 16:37:41",11.2519,-36.9128,174.87
14715.2,"2014-01-08 16:37:43",8.96115,-36.9127,174.869
14722.7,"2014-01-08 16:37:44",8.03136,-36.9126,174.869
14730,"2014-01-08 16:37:45",8.02413,-36.9125,174.869
14748,"2014-01-08 16:37:47",8.7042,-36.9124,174.869
14757.6,"2014-01-08 16:37:48",8.98385,-36.9123,174.869
14766.7,"2014-01-08 16:37:49",8.9133,-36.9122,174.869
14775.3,"2014-01-08 16:37:50",8.69767,-36.9121,174.869
14791.1,"2014-01-08 16:37:52",8.41101,-36.912,174.869
14798.6,"2014-01-08 16:37:53",8.02951,-36.9119,174.869
14798.6,"2014-01-08 16:37:54",7.59258,-36.9119,174.869
14811.3,"2014-01-08 16:37:55",7.07952,-36.9118,174.869
14818.3,"2014-01-08 16:37:56",6.64158,-36.9118,174.869
14838,"2014-01-08 16:37:58",7.27151,-36.9117,174.869
14864.6,"2014-01-08 16:38:00",9.84662,-36.9116,174.87
14879.3,"2014-01-08 16:38:01",11.2026,-36.9116,174.87
14897.6,"2014-01-08 16:38:02",13.2233,-36.9116,174.87
14913.3,"2014-01-08 16:38:03",13.8085,-36.9116,174.87
14945.2,"2014-01-08 16:38:05",15.8235,-36.9115,174.871
14962.8,"2014-01-08 16:38:06",16.4594,-36.9115,174.871
14998.2,"2014-01-08 16:38:08",17.2344,-36.9114,174.871
15015.5,"2014-01-08 16:38:09",17.127,-36.9114,174.871
15032.2,"2014-01-08 16:38:10",16.7343,-36.9113,174.872
15065.8,"2014-01-08 16:38:12",16.8862,-36.9112,174.872
15100.7,"2014-01-08 16:38:14",17.2341,-36.9111,174.872
15118.5,"2014-01-08 16:38:15",17.4294,-36.9111,174.872
15152.3,"2014-01-08 16:38:17",17.454,-36.911,174.873
15169.1,"2014-01-08 16:38:18",17.023,-36.911,174.873
15185.9,"2014-01-08 16:38:19",16.6954,-36.911,174.873
15202.5,"2014-01-08 16:38:20",16.5781,-36.9109,174.873
15219.5,"2014-01-08 16:38:21",16.3659,-36.9109,174.874
15253.3,"2014-01-08 16:38:23",16.2182,-36.9109,174.874
15284.3,"2014-01-08 16:38:25",16.6126,-36.9108,174.874
15300.9,"2014-01-08 16:38:26",16.315,-36.9108,174.874
15316.2,"2014-01-08 16:38:27",15.8744,-36.9108,174.875
15331.4,"2014-01-08 16:38:28",15.4883,-36.9107,174.875
15346.2,"2014-01-08 16:38:29",15.1277,-36.9107,174.875
15361.1,"2014-01-08 16:38:30",14.9114,-36.9107,174.875
15391,"2014-01-08 16:38:32",14.8237,-36.9107,174.875
15420.3,"2014-01-08 16:38:34",14.7957,-36.9106,174.876
15434.6,"2014-01-08 16:38:35",14.4523,-36.9106,174.876
15461.5,"2014-01-08 16:38:37",14.2204,-36.9105,174.876
15476,"2014-01-08 16:38:38",13.927,-36.9105,174.876
15490.6,"2014-01-08 16:38:39",14.0111,-36.9105,174.877
15505.9,"2014-01-08 16:38:40",14.1934,-36.9105,174.877
15535.8,"2014-01-08 16:38:42",15.5434,-36.9104,174.877
15553.9,"2014-01-08 16:38:43",14.8796,-36.9104,174.877
15584.2,"2014-01-08 16:38:45",16.5461,-36.9104,174.878
15602.3,"2014-01-08 16:38:46",15.9649,-36.9103,174.878
15633.7,"2014-01-08 16:38:48",16.7217,-36.9103,174.878
15651.6,"2014-01-08 16:38:49",16.781,-36.9102,174.878
15667.6,"2014-01-08 16:38:50",16.6426,-36.9102,174.878
15701.1,"2014-01-08 16:38:52",15.3044,-36.9101,174.879
15731.6,"2014-01-08 16:38:54",15.2515,-36.9101,174.879
15746,"2014-01-08 16:38:55",15.5999,-36.91,174.879
15778.7,"2014-01-08 16:38:57",16.3149,-36.91,174.88
15795.6,"2014-01-08 16:38:58",16.5505,-36.9099,174.88
15830.8,"2014-01-08 16:39:00",17.3963,-36.9098,174.88
15848.7,"2014-01-08 16:39:01",17.3745,-36.9098,174.88
15866.3,"2014-01-08 16:39:02",17.1659,-36.9097,174.881
15900.6,"2014-01-08 16:39:04",17.5903,-36.9096,174.881
15918,"2014-01-08 16:39:05",17.4863,-36.9095,174.881
15951.4,"2014-01-08 16:39:07",16.9626,-36.9094,174.882
15968.5,"2014-01-08 16:39:08",16.1446,-36.9093,174.882
16000.7,"2014-01-08 16:39:10",15.1477,-36.9092,174.882
16031.2,"2014-01-08 16:39:12",15.2285,-36.909,174.882
16060.5,"2014-01-08 16:39:14",15.539,-36.9089,174.883
16075.3,"2014-01-08 16:39:16",15.5926,-36.9089,174.883
16104.7,"2014-01-08 16:39:17",15.3633,-36.9087,174.883
16120.3,"2014-01-08 16:39:18",15.3774,-36.9087,174.883
16150.2,"2014-01-08 16:39:20",14.6865,-36.9085,174.883
16164.3,"2014-01-08 16:39:21",14.2634,-36.9085,174.884
16178.1,"2014-01-08 16:39:22",13.9812,-36.9084,174.884
16191.8,"2014-01-08 16:39:23",13.776,-36.9084,174.884
16217.5,"2014-01-08 16:39:25",13.4982,-36.9083,174.884
16229.4,"2014-01-08 16:39:26",12.7054,-36.9082,174.884
16239.7,"2014-01-08 16:39:27",11.4826,-36.9082,174.884
16254.8,"2014-01-08 16:39:29",8.49314,-36.9081,174.885
16259.3,"2014-01-08 16:39:31",7.01241,-36.9081,174.885
16265,"2014-01-08 16:39:32",3.68111,-36.9081,174.885
16265,"2014-01-08 16:39:34",1.32861,-36.9081,174.885
16265,"2014-01-08 16:39:36",0.530469,-36.9081,174.885
16265,"2014-01-08 16:39:38",0.200135,-36.9081,174.885
16265,"2014-01-08 16:39:39",0.159428,-36.9081,174.885
16265,"2014-01-08 16:39:41",0.104934,-36.9081,174.885
16265,"2014-01-08 16:39:43",0.00565838,-36.9081,174.885
16265,"2014-01-08 16:39:44",0.00612055,-36.9081,174.885
16265,"2014-01-08 16:39:46",0.00757279,-36.9081,174.885
16265,"2014-01-08 16:39:48",0.00231525,-36.9081,174.885
16265,"2014-01-08 16:39:49",0.000925031,-36.9081,174.885
16265,"2014-01-08 16:39:51",0.000218887,-36.9081,174.885
16265,"2014-01-08 16:39:52",0.000269041,-36.9081,174.885
16265,"2014-01-08 16:39:54",0.000169908,-36.9081,174.885
16265,"2014-01-08 16:39:56",0.000101784,-36.9081,174.885
16265,"2014-01-08 16:39:58",0.784197,-36.9081,174.885
16272.7,"2014-01-08 16:40:00",3.07648,-36.908,174.885
16279.1,"2014-01-08 16:40:01",4.45418,-36.908,174.885
16287.1,"2014-01-08 16:40:02",5.85946,-36.908,174.885
16297.2,"2014-01-08 16:40:03",7.02173,-36.9079,174.885
16319.7,"2014-01-08 16:40:05",10.4865,-36.9078,174.885
16332.9,"2014-01-08 16:40:06",12.0607,-36.9078,174.885
16363.4,"2014-01-08 16:40:08",14.0208,-36.9076,174.886
16379.1,"2014-01-08 16:40:09",14.6823,-36.9076,174.886
16395.7,"2014-01-08 16:40:10",14.9298,-36.9075,174.886
16410.7,"2014-01-08 16:40:11",15.8495,-36.9074,174.886
16445.4,"2014-01-08 16:40:13",16.304,-36.9073,174.886
16478.8,"2014-01-08 16:40:15",16.8821,-36.9071,174.887
16496.2,"2014-01-08 16:40:16",17.1801,-36.9071,174.887
16531.5,"2014-01-08 16:40:18",17.3372,-36.9069,174.887
16548.8,"2014-01-08 16:40:19",17.0946,-36.9068,174.887
16565.6,"2014-01-08 16:40:20",16.7462,-36.9067,174.888
16581.1,"2014-01-08 16:40:21",16.8468,-36.9067,174.888
16611.8,"2014-01-08 16:40:23",15.4145,-36.9066,174.888
16625.3,"2014-01-08 16:40:24",14.5637,-36.9065,174.888
16648.5,"2014-01-08 16:40:26",12.5333,-36.9064,174.888
16666.4,"2014-01-08 16:40:28",9.94002,-36.9063,174.889
16673.7,"2014-01-08 16:40:29",8.7519,-36.9063,174.889
16688.7,"2014-01-08 16:40:31",8.13602,-36.9062,174.889
16698,"2014-01-08 16:40:32",8.49647,-36.9062,174.889
16708.6,"2014-01-08 16:40:33",9.25296,-36.9062,174.889
16733.7,"2014-01-08 16:40:35",11.6,-36.9061,174.889
16747.4,"2014-01-08 16:40:36",12.8934,-36.906,174.889
16778.4,"2014-01-08 16:40:38",14.1799,-36.9059,174.89
16794,"2014-01-08 16:40:39",14.593,-36.9058,174.89
16826.7,"2014-01-08 16:40:41",15.817,-36.9057,174.89
16860.7,"2014-01-08 16:40:43",16.884,-36.9055,174.891
16878.6,"2014-01-08 16:40:44",16.5302,-36.9055,174.891
16912.3,"2014-01-08 16:40:46",17.0778,-36.9053,174.891
16945.6,"2014-01-08 16:40:48",16.832,-36.9052,174.891
16961.5,"2014-01-08 16:40:49",16.2903,-36.9051,174.892
16993.1,"2014-01-08 16:40:51",15.9519,-36.905,174.892
17008.7,"2014-01-08 16:40:52",15.6745,-36.9049,174.892
17023.7,"2014-01-08 16:40:53",15.278,-36.9049,174.892
17051.8,"2014-01-08 16:40:55",15.314,-36.9047,174.892
17068,"2014-01-08 16:40:56",14.3055,-36.9047,174.893
17096.9,"2014-01-08 16:40:58",14.7848,-36.9046,174.893
17112.3,"2014-01-08 16:40:59",14.8521,-36.9045,174.893
17128,"2014-01-08 16:41:00",14.6839,-36.9044,174.893
17142.4,"2014-01-08 16:41:02",14.9984,-36.9044,174.893
17173.6,"2014-01-08 16:41:03",15.0556,-36.9042,174.894
17204.9,"2014-01-08 16:41:05",16.157,-36.9041,174.894
17223.1,"2014-01-08 16:41:06",16.8449,-36.904,174.894
17258.3,"2014-01-08 16:41:08",16.5786,-36.9039,174.894
17277.9,"2014-01-08 16:41:10",11.751,-36.9038,174.895
17277.9,"2014-01-08 16:41:11",7.38475,-36.9038,174.895
17281.8,"2014-01-08 16:41:13",2.74835,-36.9038,174.895
17292.5,"2014-01-08 16:41:14",1.93461,-36.9039,174.895
17297.3,"2014-01-08 16:41:16",2.07469,-36.9039,174.895
17297.3,"2014-01-08 16:41:17",1.34128,-36.9039,174.895
17297.3,"2014-01-08 16:41:18",0.681222,-36.9039,174.895
17297.3,"2014-01-08 16:41:20",0.0494218,-36.9039,174.895
17297.3,"2014-01-08 16:41:22",0.0669901,-36.9039,174.895
17297.3,"2014-01-08 16:41:23",0.0787194,-36.9039,174.895
17297.3,"2014-01-08 16:41:24",0.0524197,-36.9039,174.895
17297.3,"2014-01-08 16:41:26",0.0118107,-36.9039,174.895
17297.3,"2014-01-08 16:41:28",0.00225815,-36.9039,174.895
17297.3,"2014-01-08 16:41:29",0.00343218,-36.9039,174.895
17297.3,"2014-01-08 16:41:31",0.83177,-36.9039,174.895
17301.4,"2014-01-08 16:41:33",1.93314,-36.9039,174.895
17312.3,"2014-01-08 16:41:35",4.70082,-36.9039,174.895
17321.5,"2014-01-08 16:41:36",6.3635,-36.9039,174.895
17332.9,"2014-01-08 16:41:37",8.15397,-36.904,174.895
17361,"2014-01-08 16:41:39",12.1198,-36.9042,174.895
17392.3,"2014-01-08 16:41:41",14.6708,-36.9045,174.895
17409.5,"2014-01-08 16:41:42",14.8628,-36.9046,174.895
17440,"2014-01-08 16:41:44",15.3544,-36.9048,174.895
17470.3,"2014-01-08 16:41:46",15.4835,-36.9051,174.896
17486.6,"2014-01-08 16:41:47",14.8346,-36.9052,174.896
17515.7,"2014-01-08 16:41:49",15.7046,-36.9055,174.896
17532.1,"2014-01-08 16:41:50",14.9563,-36.9056,174.896
17559.9,"2014-01-08 16:41:52",15.2795,-36.9058,174.896
17576.2,"2014-01-08 16:41:53",15.0341,-36.9059,174.896
17605.5,"2014-01-08 16:41:55",15.2827,-36.9062,174.896
17621.7,"2014-01-08 16:41:56",13.7104,-36.9063,174.896
17647.7,"2014-01-08 16:41:58",14.4632,-36.9065,174.897
17662.4,"2014-01-08 16:41:59",14.2792,-36.9066,174.897
17688.7,"2014-01-08 16:42:01",13.6306,-36.9068,174.897
17688.7,"2014-01-08 16:42:02",13.6306,-36.9068,174.897
17720.1,"2014-01-08 16:42:04",11.0219,-36.9071,174.897
17730.9,"2014-01-08 16:42:05",10.7771,-36.9072,174.897
17757,"2014-01-08 16:42:07",12.6973,-36.9074,174.897
17772.6,"2014-01-08 16:42:08",13.7477,-36.9075,174.897
17789.2,"2014-01-08 16:42:09",14.3666,-36.9076,174.897
17821.4,"2014-01-08 16:42:11",16.1887,-36.9079,174.897
17838.5,"2014-01-08 16:42:12",16.5058,-36.908,174.898
17856.1,"2014-01-08 16:42:13",16.2039,-36.9082,174.898
17888.3,"2014-01-08 16:42:15",16.7863,-36.9084,174.898
17921.7,"2014-01-08 16:42:17",16.8449,-36.9087,174.898
17938.1,"2014-01-08 16:42:18",16.3493,-36.9088,174.898
17953.3,"2014-01-08 16:42:19",15.8173,-36.9089,174.898
17967.3,"2014-01-08 16:42:20",14.9248,-36.909,174.898
17979.3,"2014-01-08 16:42:21",13.3249,-36.9091,174.898
17979.3,"2014-01-08 16:42:22",13.3249,-36.9091,174.898
17996,"2014-01-08 16:42:24",6.44904,-36.9093,174.898
17996,"2014-01-08 16:42:26",1.43929,-36.9093,174.898
17996,"2014-01-08 16:42:27",0.633605,-36.9093,174.898
18001.4,"2014-01-08 16:42:29",0.671228,-36.9092,174.898
18001.4,"2014-01-08 16:42:30",0.351698,-36.9092,174.898
18005.6,"2014-01-08 16:42:31",1.30387,-36.9093,174.898
18009.8,"2014-01-08 16:42:32",2.64452,-36.9093,174.898
18018.8,"2014-01-08 16:42:34",3.79781,-36.9093,174.898
18025.7,"2014-01-08 16:42:36",3.56291,-36.9094,174.898
18025.7,"2014-01-08 16:42:37",3.38937,-36.9094,174.898
18032.7,"2014-01-08 16:42:38",3.46079,-36.9094,174.898
18040.8,"2014-01-08 16:42:40",3.97843,-36.9094,174.898
18040.8,"2014-01-08 16:42:41",3.78276,-36.9094,174.898
18047.8,"2014-01-08 16:42:42",3.58857,-36.9094,174.898
18053.1,"2014-01-08 16:42:44",2.87004,-36.9095,174.898
18053.1,"2014-01-08 16:42:46",2.01587,-36.9095,174.898
18053.1,"2014-01-08 16:42:47",1.33702,-36.9095,174.898
18053.1,"2014-01-08 16:42:48",0.718538,-36.9095,174.898
18053.1,"2014-01-08 16:42:49",0.283286,-36.9095,174.898
18053.1,"2014-01-08 16:42:51",0.0645362,-36.9095,174.898
18053.1,"2014-01-08 16:42:52",0.0925893,-36.9095,174.898
18053.1,"2014-01-08 16:42:53",0.0797714,-36.9095,174.898
18053.1,"2014-01-08 16:42:54",0.0539415,-36.9095,174.898
18053.1,"2014-01-08 16:42:55",0.0292357,-36.9095,174.898
18053.1,"2014-01-08 16:42:56",0.0120455,-36.9095,174.898
18053.1,"2014-01-08 16:42:57",0.00260158,-36.9095,174.898
18053.1,"2014-01-08 16:42:59",0.00341485,-36.9095,174.898
18053.1,"2014-01-08 16:43:00",0.00309255,-36.9095,174.898
18053.1,"2014-01-08 16:43:01",0.00216651,-36.9095,174.898
18053.1,"2014-01-08 16:43:02",0.00121726,-36.9095,174.898
18053.1,"2014-01-08 16:43:03",0.000526317,-36.9095,174.898
18053.1,"2014-01-08 16:43:05",0.0000751295,-36.9095,174.898
18053.1,"2014-01-08 16:43:07",0.000127874,-36.9095,174.898
18053.1,"2014-01-08 16:43:08",0.0000915082,-36.9095,174.898
18053.1,"2014-01-08 16:43:09",0.0000520657,-36.9095,174.898
18053.1,"2014-01-08 16:43:10",0.0000200509,-36.9095,174.898
18053.1,"2014-01-08 16:43:12",0.00000297379,-36.9095,174.898
18053.1,"2014-01-08 16:43:13",0.00000540703,-36.9095,174.898
18053.1,"2014-01-08 16:43:15",0.0000037818,-36.9095,174.898
18053.1,"2014-01-08 16:43:17",0.00000118171,-36.9095,174.898
18053.1,"2014-01-08 16:43:18",0.000000376533,-36.9095,174.898
18053.1,"2014-01-08 16:43:19",0.0000000509993,-36.9095,174.898
18053.1,"2014-01-08 16:43:20",0.000000207491,-36.9095,174.898
18053.1,"2014-01-08 16:43:21",0.000000212956,-36.9095,174.898
